"data_id","age","language","form","birth_order","ethnicity","sex","zygosity","original_id","norming","longitudinal","source_name","mom_ed","measure","vocab","cross_sectional","demo","n","demo_label"
131067,24,"English (American)","WS","Second","White","Male",NA,"EK24M014",FALSE,FALSE,"Marchman","Graduate","production",179,TRUE,"All Data",4867,"All Data (n = 4867)"
131068,24,"English (American)","WS","First","White","Female",NA,"ER24F113",FALSE,FALSE,"Marchman","Graduate","production",395,TRUE,"All Data",4867,"All Data (n = 4867)"
131069,24,"English (American)","WS","First","White","Female",NA,"ES10F115",FALSE,FALSE,"Marchman","Graduate","production",360,TRUE,"All Data",4867,"All Data (n = 4867)"
131070,24,"English (American)","WS","Second","White","Male",NA,"ES24M096",FALSE,FALSE,"Marchman","Graduate","production",572,TRUE,"All Data",4867,"All Data (n = 4867)"
131071,24,"English (American)","WS","First","White","Male",NA,"ET24M126",FALSE,FALSE,"Marchman","Graduate","production",381,TRUE,"All Data",4867,"All Data (n = 4867)"
131072,24,"English (American)","WS","First","White","Female",NA,"EW15F125",FALSE,FALSE,"Marchman","Graduate","production",135,TRUE,"All Data",4867,"All Data (n = 4867)"
131073,24,"English (American)","WS","Second","Hispanic","Male",NA,"GB24M084",TRUE,FALSE,"Marchman","Some College","production",178,TRUE,"All Data",4867,"All Data (n = 4867)"
131074,24,"English (American)","WS","First","White","Male",NA,"GC24M044",FALSE,FALSE,"Marchman","Some College","production",568,TRUE,"All Data",4867,"All Data (n = 4867)"
131075,24,"English (American)","WS","Second","White","Male",NA,"GN12M054",FALSE,FALSE,"Marchman","Some College","production",23,TRUE,"All Data",4867,"All Data (n = 4867)"
131076,24,"English (American)","WS","First","White","Female",NA,"HF24F106",FALSE,FALSE,"Marchman","College","production",522,TRUE,"All Data",4867,"All Data (n = 4867)"
131077,24,"English (American)","WS","First","White","Male",NA,"HG09M094",FALSE,FALSE,"Marchman","Some Graduate","production",91,TRUE,"All Data",4867,"All Data (n = 4867)"
131078,24,"English (American)","WS","First","White","Male",NA,"JB11M105",FALSE,FALSE,"Marchman","College","production",107,TRUE,"All Data",4867,"All Data (n = 4867)"
131079,24,"English (American)","WS","First","White","Male",NA,"JB24M034",FALSE,FALSE,"Marchman","Some College","production",170,TRUE,"All Data",4867,"All Data (n = 4867)"
131080,24,"English (American)","WS","First","Asian","Male",NA,"JC24M054",FALSE,FALSE,"Marchman","Graduate","production",182,TRUE,"All Data",4867,"All Data (n = 4867)"
131081,24,"English (American)","WS","First","Black","Male",NA,"JF24M034",TRUE,FALSE,"Marchman","Some Secondary","production",451,TRUE,"All Data",4867,"All Data (n = 4867)"
131082,24,"English (American)","WS","First","White","Female",NA,"JH12F115",FALSE,FALSE,"Marchman","College","production",542,TRUE,"All Data",4867,"All Data (n = 4867)"
131083,24,"English (American)","WS","First","White","Female",NA,"JH12F125",FALSE,FALSE,"Marchman","Some College","production",477,TRUE,"All Data",4867,"All Data (n = 4867)"
131084,24,"English (American)","WS","Second","White","Male",NA,"JJ12M055",FALSE,FALSE,"Marchman","College","production",139,TRUE,"All Data",4867,"All Data (n = 4867)"
131085,24,"English (American)","WS","Third","White","Male",NA,"JJ24M034",FALSE,FALSE,"Marchman","College","production",107,TRUE,"All Data",4867,"All Data (n = 4867)"
131086,24,"English (American)","WS","Second","Asian","Male",NA,"JM24M017",FALSE,FALSE,"Marchman","Graduate","production",119,TRUE,"All Data",4867,"All Data (n = 4867)"
131087,24,"English (American)","WS","Second","White","Male",NA,"JS08M044",FALSE,FALSE,"Marchman","College","production",120,TRUE,"All Data",4867,"All Data (n = 4867)"
131088,24,"English (American)","WS","Second","White","Male",NA,"JS24M103",FALSE,FALSE,"Marchman","Graduate","production",610,TRUE,"All Data",4867,"All Data (n = 4867)"
131089,24,"English (American)","WS","Second","White","Female",NA,"KC24F014",FALSE,FALSE,"Marchman","Graduate","production",505,TRUE,"All Data",4867,"All Data (n = 4867)"
131090,24,"English (American)","WS","Second","White","Female",NA,"KD24F103",FALSE,FALSE,"Marchman","College","production",168,TRUE,"All Data",4867,"All Data (n = 4867)"
131091,24,"English (American)","WS","First","White","Female",NA,"KG24F044",TRUE,FALSE,"Marchman","Secondary","production",215,TRUE,"All Data",4867,"All Data (n = 4867)"
131092,24,"English (American)","WS","First","White","Female",NA,"KM15F115",FALSE,FALSE,"Marchman","Some Graduate","production",348,TRUE,"All Data",4867,"All Data (n = 4867)"
131093,24,"English (American)","WS","First","White","Female",NA,"KR09F064",FALSE,FALSE,"Marchman","Graduate","production",352,TRUE,"All Data",4867,"All Data (n = 4867)"
131094,24,"English (American)","WS","First","White","Female",NA,"KS24F123",FALSE,FALSE,"Marchman","Some College","production",48,TRUE,"All Data",4867,"All Data (n = 4867)"
131095,24,"English (American)","WS","First","White","Female",NA,"LE24F113",FALSE,FALSE,"Marchman","Graduate","production",361,TRUE,"All Data",4867,"All Data (n = 4867)"
131096,24,"English (American)","WS","First","White","Female",NA,"LH24F034",FALSE,FALSE,"Marchman","Graduate","production",365,TRUE,"All Data",4867,"All Data (n = 4867)"
131097,24,"English (American)","WS","Second","Black","Female",NA,"LS12F103",FALSE,FALSE,"Marchman","Graduate","production",417,TRUE,"All Data",4867,"All Data (n = 4867)"
131098,24,"English (American)","WS","First","Hispanic","Male",NA,"LV24M034",FALSE,FALSE,"Marchman","Graduate","production",519,TRUE,"All Data",4867,"All Data (n = 4867)"
131099,24,"English (American)","WS","Second","White","Male",NA,"MB09M084",FALSE,FALSE,"Marchman","Some College","production",139,TRUE,"All Data",4867,"All Data (n = 4867)"
131100,24,"English (American)","WS","First","White","Male",NA,"MB19M064",FALSE,FALSE,"Marchman","College","production",146,TRUE,"All Data",4867,"All Data (n = 4867)"
131101,24,"English (American)","WS","First","White","Male",NA,"MD24M106",FALSE,FALSE,"Marchman","Graduate","production",413,TRUE,"All Data",4867,"All Data (n = 4867)"
131102,24,"English (American)","WS","First","White","Male",NA,"MG24M015",FALSE,FALSE,"Marchman","Some College","production",239,TRUE,"All Data",4867,"All Data (n = 4867)"
131103,24,"English (American)","WS","Second","White","Male",NA,"MH24M113",FALSE,FALSE,"Marchman","College","production",202,TRUE,"All Data",4867,"All Data (n = 4867)"
131104,24,"English (American)","WS","First","White","Male",NA,"ML09M054",FALSE,FALSE,"Marchman","Some College","production",268,TRUE,"All Data",4867,"All Data (n = 4867)"
131105,24,"English (American)","WS","First","White","Male",NA,"NC18M084",FALSE,FALSE,"Marchman","Graduate","production",364,TRUE,"All Data",4867,"All Data (n = 4867)"
131106,24,"English (American)","WS","First","White","Male",NA,"NL11M095",FALSE,FALSE,"Marchman","College","production",531,TRUE,"All Data",4867,"All Data (n = 4867)"
131107,24,"English (American)","WS","First","White","Male",NA,"OL24M103",FALSE,FALSE,"Marchman","College","production",38,TRUE,"All Data",4867,"All Data (n = 4867)"
131108,24,"English (American)","WS","Second","White","Male",NA,"PB13M065",FALSE,FALSE,"Marchman","Graduate","production",474,TRUE,"All Data",4867,"All Data (n = 4867)"
131109,24,"English (American)","WS","First","Asian","Male",NA,"PS18M115",FALSE,FALSE,"Marchman","Graduate","production",243,TRUE,"All Data",4867,"All Data (n = 4867)"
131110,24,"English (American)","WS","Second","White","Female",NA,"RM12F105",FALSE,FALSE,"Marchman","Graduate","production",680,TRUE,"All Data",4867,"All Data (n = 4867)"
131111,24,"English (American)","WS","First","Black","Female",NA,"RM24F035",FALSE,FALSE,"Marchman","Graduate","production",195,TRUE,"All Data",4867,"All Data (n = 4867)"
131112,24,"English (American)","WS","First","White","Male",NA,"RS14M123",FALSE,FALSE,"Marchman","College","production",234,TRUE,"All Data",4867,"All Data (n = 4867)"
131113,24,"English (American)","WS","First","White","Male",NA,"RW16M123",TRUE,FALSE,"Marchman","Secondary","production",96,TRUE,"All Data",4867,"All Data (n = 4867)"
131114,24,"English (American)","WS","Second","White","Male",NA,"SH24M034",FALSE,FALSE,"Marchman","College","production",285,TRUE,"All Data",4867,"All Data (n = 4867)"
131115,24,"English (American)","WS","Second","Asian","Male",NA,"SJ12M123",FALSE,FALSE,"Marchman","Graduate","production",127,TRUE,"All Data",4867,"All Data (n = 4867)"
131116,24,"English (American)","WS","Second","White","Female",NA,"SK24F085",FALSE,FALSE,"Marchman","College","production",449,TRUE,"All Data",4867,"All Data (n = 4867)"
131117,24,"English (American)","WS","Second","White","Male",NA,"SK24M034",FALSE,FALSE,"Marchman","College","production",47,TRUE,"All Data",4867,"All Data (n = 4867)"
131118,24,"English (American)","WS","Second","White","Female",NA,"ST24F036",FALSE,FALSE,"Marchman","College","production",382,TRUE,"All Data",4867,"All Data (n = 4867)"
131119,24,"English (American)","WS","First","White","Female",NA,"SV24F113",FALSE,FALSE,"Marchman","Graduate","production",659,TRUE,"All Data",4867,"All Data (n = 4867)"
131120,24,"English (American)","WS","Second","Asian","Male",NA,"SW24M116",FALSE,FALSE,"Marchman","Some Graduate","production",334,TRUE,"All Data",4867,"All Data (n = 4867)"
131121,24,"English (American)","WS","Second","White","Male",NA,"TA12M103",FALSE,FALSE,"Marchman","Secondary","production",115,TRUE,"All Data",4867,"All Data (n = 4867)"
131122,24,"English (American)","WS","Second","White","Male",NA,"TG18M035",FALSE,FALSE,"Marchman","Graduate","production",300,TRUE,"All Data",4867,"All Data (n = 4867)"
131123,24,"English (American)","WS","Second","White","Male",NA,"TR24M123",FALSE,FALSE,"Marchman","Graduate","production",316,TRUE,"All Data",4867,"All Data (n = 4867)"
131124,24,"English (American)","WS","Second","White","Male",NA,"TT24M046",FALSE,FALSE,"Marchman","Graduate","production",39,TRUE,"All Data",4867,"All Data (n = 4867)"
131125,24,"English (American)","WS","First","White","Male",NA,"WM12M014",FALSE,FALSE,"Marchman","Graduate","production",452,TRUE,"All Data",4867,"All Data (n = 4867)"
131126,25,"English (American)","WS","First","White","Male",NA,"AC25M126",FALSE,FALSE,"Marchman","College","production",509,TRUE,"All Data",4867,"All Data (n = 4867)"
131127,25,"English (American)","WS","First","White","Male",NA,"AK25M044",FALSE,FALSE,"Marchman","College","production",21,TRUE,"All Data",4867,"All Data (n = 4867)"
131128,25,"English (American)","WS","Second","White","Female",NA,"AS17F115",FALSE,FALSE,"Marchman","Some Graduate","production",464,TRUE,"All Data",4867,"All Data (n = 4867)"
131129,25,"English (American)","WS","First","White","Female",NA,"AS20F095",FALSE,FALSE,"Marchman","Graduate","production",614,TRUE,"All Data",4867,"All Data (n = 4867)"
131130,25,"English (American)","WS","First","White","Female",NA,"CB19F054",FALSE,FALSE,"Marchman","College","production",295,TRUE,"All Data",4867,"All Data (n = 4867)"
131131,25,"English (American)","WS","Fourth","White","Female",NA,"CC25F076",FALSE,FALSE,"Marchman","Some College","production",54,TRUE,"All Data",4867,"All Data (n = 4867)"
131132,25,"English (American)","WS","First","White","Female",NA,"CG15F103",FALSE,FALSE,"Marchman","Some College","production",282,TRUE,"All Data",4867,"All Data (n = 4867)"
131133,25,"English (American)","WS","Second","White","Male",NA,"DB25M075",FALSE,FALSE,"Marchman","Graduate","production",282,TRUE,"All Data",4867,"All Data (n = 4867)"
131134,25,"English (American)","WS","Second","Asian","Female",NA,"DC25F123",FALSE,FALSE,"Marchman","College","production",4,TRUE,"All Data",4867,"All Data (n = 4867)"
131135,25,"English (American)","WS","Second","White","Female",NA,"DH25F034",FALSE,FALSE,"Marchman","Some Graduate","production",310,TRUE,"All Data",4867,"All Data (n = 4867)"
131136,25,"English (American)","WS","First","Asian","Male",NA,"DK25M054",TRUE,FALSE,"Marchman","College","production",45,TRUE,"All Data",4867,"All Data (n = 4867)"
131137,25,"English (American)","WS","Second","White","Female",NA,"EF08F014",FALSE,FALSE,"Marchman","Graduate","production",540,TRUE,"All Data",4867,"All Data (n = 4867)"
131138,25,"English (American)","WS","First","Asian","Male",NA,"HL25M046",FALSE,FALSE,"Marchman","Graduate","production",217,TRUE,"All Data",4867,"All Data (n = 4867)"
131139,25,"English (American)","WS","First","White","Male",NA,"IN12M026",FALSE,FALSE,"Marchman","Graduate","production",223,TRUE,"All Data",4867,"All Data (n = 4867)"
131140,25,"English (American)","WS","First","White","Male",NA,"JC12M114",FALSE,FALSE,"Marchman","Graduate","production",524,TRUE,"All Data",4867,"All Data (n = 4867)"
131141,25,"English (American)","WS","Second","White","Male",NA,"JC15M084",FALSE,FALSE,"Marchman","Graduate","production",231,TRUE,"All Data",4867,"All Data (n = 4867)"
131142,25,"English (American)","WS","Second","Hispanic","Female",NA,"JF17F056",FALSE,FALSE,"Marchman","College","production",126,TRUE,"All Data",4867,"All Data (n = 4867)"
131143,25,"English (American)","WS","Second","White","Male",NA,"JJ25M014",FALSE,FALSE,"Marchman","Graduate","production",152,TRUE,"All Data",4867,"All Data (n = 4867)"
131144,25,"English (American)","WS","Fifth","White","Male",NA,"LP16M113",FALSE,FALSE,"Marchman","Graduate","production",257,TRUE,"All Data",4867,"All Data (n = 4867)"
131145,25,"English (American)","WS","First","White","Female",NA,"ML25F104",FALSE,FALSE,"Marchman","Graduate","production",484,TRUE,"All Data",4867,"All Data (n = 4867)"
131146,25,"English (American)","WS","Second","Asian","Male",NA,"SK25M105",FALSE,FALSE,"Marchman","College","production",221,TRUE,"All Data",4867,"All Data (n = 4867)"
131147,25,"English (American)","WS","First","Hispanic","Female",NA,"SN25F036",FALSE,FALSE,"Marchman","Graduate","production",66,TRUE,"All Data",4867,"All Data (n = 4867)"
131148,25,"English (American)","WS","First","White","Male",NA,"SR25M054",FALSE,FALSE,"Marchman","College","production",267,TRUE,"All Data",4867,"All Data (n = 4867)"
131149,25,"English (American)","WS","First","White","Male",NA,"SS25M115",FALSE,FALSE,"Marchman","Graduate","production",456,TRUE,"All Data",4867,"All Data (n = 4867)"
131150,25,"English (American)","WS","Third","White","Male",NA,"WK12M045",FALSE,FALSE,"Marchman","Graduate","production",174,TRUE,"All Data",4867,"All Data (n = 4867)"
131151,25,"English (American)","WS","First","White","Female",NA,"ZT25F026",FALSE,FALSE,"Marchman","Graduate","production",344,TRUE,"All Data",4867,"All Data (n = 4867)"
131152,25,"English (American)","WS","First","White","Male",NA,"ZT25M064",FALSE,FALSE,"Marchman","College","production",379,TRUE,"All Data",4867,"All Data (n = 4867)"
131153,26,"English (American)","WS","First","White","Female",NA,"AP21F095",FALSE,FALSE,"Marchman","Graduate","production",290,TRUE,"All Data",4867,"All Data (n = 4867)"
131154,26,"English (American)","WS","First","White","Male",NA,"BH15M123",FALSE,FALSE,"Marchman","College","production",224,TRUE,"All Data",4867,"All Data (n = 4867)"
131155,26,"English (American)","WS","First","White","Female",NA,"FG26F106",FALSE,FALSE,"Marchman","Graduate","production",643,TRUE,"All Data",4867,"All Data (n = 4867)"
131156,26,"English (American)","WS","First","White","Female",NA,"HK26F105",FALSE,FALSE,"Marchman","Some College","production",641,TRUE,"All Data",4867,"All Data (n = 4867)"
131157,26,"English (American)","WS","Second","White","Male",NA,"JL16M113",FALSE,FALSE,"Marchman","Graduate","production",377,TRUE,"All Data",4867,"All Data (n = 4867)"
131158,26,"English (American)","WS","Second","White","Female",NA,"KS11F113",FALSE,FALSE,"Marchman","Graduate","production",586,TRUE,"All Data",4867,"All Data (n = 4867)"
131159,26,"English (American)","WS","First","White","Male",NA,"LG26M046",FALSE,FALSE,"Marchman","Graduate","production",423,TRUE,"All Data",4867,"All Data (n = 4867)"
131160,26,"English (American)","WS","First","White","Female",NA,"ME16F104",FALSE,FALSE,"Marchman","Graduate","production",644,TRUE,"All Data",4867,"All Data (n = 4867)"
131161,26,"English (American)","WS","First","White","Female",NA,"OT26F105",FALSE,FALSE,"Marchman","Some College","production",680,TRUE,"All Data",4867,"All Data (n = 4867)"
131162,26,"English (American)","WS","Second","White","Female",NA,"SL09F104",FALSE,FALSE,"Marchman","Graduate","production",482,TRUE,"All Data",4867,"All Data (n = 4867)"
131163,26,"English (American)","WS","First","White","Male",NA,"TT26M014",TRUE,FALSE,"Marchman","Secondary","production",230,TRUE,"All Data",4867,"All Data (n = 4867)"
131164,27,"English (American)","WS","First","Hispanic","Male",NA,"AB09M014",FALSE,FALSE,"Marchman","Some College","production",337,TRUE,"All Data",4867,"All Data (n = 4867)"
131165,27,"English (American)","WS","First","White","Male",NA,"AH08M123",FALSE,FALSE,"Marchman","College","production",300,TRUE,"All Data",4867,"All Data (n = 4867)"
131166,27,"English (American)","WS","First","White","Male",NA,"AJ12M055",FALSE,FALSE,"Marchman","College","production",623,TRUE,"All Data",4867,"All Data (n = 4867)"
131167,27,"English (American)","WS","First","White","Female",NA,"AL27F105",FALSE,FALSE,"Marchman","Graduate","production",257,TRUE,"All Data",4867,"All Data (n = 4867)"
131168,27,"English (American)","WS","Second","White","Male",NA,"BF27M026",FALSE,FALSE,"Marchman","Some College","production",677,TRUE,"All Data",4867,"All Data (n = 4867)"
131169,27,"English (American)","WS","First","White","Male",NA,"EA20M105",FALSE,FALSE,"Marchman","Graduate","production",216,TRUE,"All Data",4867,"All Data (n = 4867)"
131170,27,"English (American)","WS","Second","White","Male",NA,"JJ12M055",FALSE,FALSE,"Marchman","College","production",295,TRUE,"All Data",4867,"All Data (n = 4867)"
131171,27,"English (American)","WS","First","White","Female",NA,"LG27F016",FALSE,FALSE,"Marchman","Some Graduate","production",455,TRUE,"All Data",4867,"All Data (n = 4867)"
131172,27,"English (American)","WS","First","White","Female",NA,"RE27F116",FALSE,FALSE,"Marchman","Some Graduate","production",120,TRUE,"All Data",4867,"All Data (n = 4867)"
131173,27,"English (American)","WS","Second","White","Female",NA,"SB27F114",FALSE,FALSE,"Marchman","Some College","production",326,TRUE,"All Data",4867,"All Data (n = 4867)"
131174,27,"English (American)","WS","First","White","Male",NA,"SC27M036",FALSE,FALSE,"Marchman","Some College","production",572,TRUE,"All Data",4867,"All Data (n = 4867)"
131175,27,"English (American)","WS","Second","White","Male",NA,"SH27M095",FALSE,FALSE,"Marchman","Graduate","production",538,TRUE,"All Data",4867,"All Data (n = 4867)"
131176,27,"English (American)","WS","Third","White","Female",NA,"SP27F044",FALSE,FALSE,"Marchman","Some Graduate","production",445,TRUE,"All Data",4867,"All Data (n = 4867)"
131177,27,"English (American)","WS","First","Black","Male",NA,"TF27M125",FALSE,FALSE,"Marchman","Primary","production",554,TRUE,"All Data",4867,"All Data (n = 4867)"
131178,27,"English (American)","WS","First","Hispanic","Female",NA,"WW27F105",FALSE,FALSE,"Marchman","Some College","production",86,TRUE,"All Data",4867,"All Data (n = 4867)"
131179,28,"English (American)","WS","First","Asian","Male",NA,"CC28F046",FALSE,FALSE,"Marchman","Graduate","production",227,TRUE,"All Data",4867,"All Data (n = 4867)"
131180,28,"English (American)","WS","First","Hispanic","Female",NA,"CF10F024",FALSE,FALSE,"Marchman","College","production",86,TRUE,"All Data",4867,"All Data (n = 4867)"
131181,28,"English (American)","WS","Second","White","Male",NA,"DH28M105",FALSE,FALSE,"Marchman","Some College","production",536,TRUE,"All Data",4867,"All Data (n = 4867)"
131182,28,"English (American)","WS","First","White","Female",NA,"ES10F115",FALSE,FALSE,"Marchman","Graduate","production",519,TRUE,"All Data",4867,"All Data (n = 4867)"
131183,28,"English (American)","WS","First","White","Male",NA,"GM28M096",FALSE,FALSE,"Marchman","Graduate","production",531,TRUE,"All Data",4867,"All Data (n = 4867)"
131184,28,"English (American)","WS","Second","White","Male",NA,"GS28M125",FALSE,FALSE,"Marchman","Graduate","production",449,TRUE,"All Data",4867,"All Data (n = 4867)"
131185,28,"English (American)","WS","First","White","Male",NA,"KS21M024",FALSE,FALSE,"Marchman","Secondary","production",71,TRUE,"All Data",4867,"All Data (n = 4867)"
131186,28,"English (American)","WS","Second","White","Male",NA,"MH28M115",FALSE,FALSE,"Marchman","College","production",599,TRUE,"All Data",4867,"All Data (n = 4867)"
131187,28,"English (American)","WS","First","Asian","Female",NA,"MK22F095",FALSE,FALSE,"Marchman","Graduate","production",402,TRUE,"All Data",4867,"All Data (n = 4867)"
131188,28,"English (American)","WS","Third","White","Female",NA,"SJ28F104",FALSE,FALSE,"Marchman","Some College","production",677,TRUE,"All Data",4867,"All Data (n = 4867)"
131189,29,"English (American)","WS","Second","White","Male",NA,"DO09M025",FALSE,FALSE,"Marchman","Some College","production",548,TRUE,"All Data",4867,"All Data (n = 4867)"
131190,29,"English (American)","WS","First","Hispanic","Male",NA,"MH27M046",FALSE,FALSE,"Marchman","Some College","production",98,TRUE,"All Data",4867,"All Data (n = 4867)"
131191,29,"English (American)","WS","First","White","Male",NA,"RP19M105",FALSE,FALSE,"Marchman","Graduate","production",666,TRUE,"All Data",4867,"All Data (n = 4867)"
131192,29,"English (American)","WS","First","Hispanic","Female",NA,"RS29F049",FALSE,FALSE,"Marchman","College","production",26,TRUE,"All Data",4867,"All Data (n = 4867)"
131193,29,"English (American)","WS","First","White","Male",NA,"SL29M103",FALSE,FALSE,"Marchman","College","production",388,TRUE,"All Data",4867,"All Data (n = 4867)"
131194,30,"English (American)","WS","First","White","Male",NA,"AA19M056",FALSE,FALSE,"Marchman","Graduate","production",612,TRUE,"All Data",4867,"All Data (n = 4867)"
131195,30,"English (American)","WS","Second","White","Male",NA,"BR09M084",FALSE,FALSE,"Marchman","Some College","production",503,TRUE,"All Data",4867,"All Data (n = 4867)"
131196,30,"English (American)","WS","First","White","Female",NA,"EB12F113",FALSE,FALSE,"Marchman","Graduate","production",437,TRUE,"All Data",4867,"All Data (n = 4867)"
131197,30,"English (American)","WS","Second","White","Female",NA,"ES08F014",FALSE,FALSE,"Marchman","Graduate","production",536,TRUE,"All Data",4867,"All Data (n = 4867)"
131198,30,"English (American)","WS","First","White","Female",NA,"EW15F125",FALSE,FALSE,"Marchman","Graduate","production",679,TRUE,"All Data",4867,"All Data (n = 4867)"
131199,30,"English (American)","WS","First","White","Male",NA,"FH17M064",FALSE,FALSE,"Marchman","College","production",569,TRUE,"All Data",4867,"All Data (n = 4867)"
131200,30,"English (American)","WS","Second","White","Male",NA,"IB09M103",FALSE,FALSE,"Marchman","Some College","production",466,TRUE,"All Data",4867,"All Data (n = 4867)"
131201,30,"English (American)","WS","Second","White","Male",NA,"JC15M084",FALSE,FALSE,"Marchman","Graduate","production",574,TRUE,"All Data",4867,"All Data (n = 4867)"
131202,30,"English (American)","WS","Second","White","Female",NA,"JF30F046",FALSE,FALSE,"Marchman","College","production",479,TRUE,"All Data",4867,"All Data (n = 4867)"
131203,30,"English (American)","WS","First","White","Female",NA,"JH12F115",FALSE,FALSE,"Marchman","College","production",630,TRUE,"All Data",4867,"All Data (n = 4867)"
131204,30,"English (American)","WS","Second","White","Female",NA,"JO18F086",FALSE,FALSE,"Marchman","Graduate","production",496,TRUE,"All Data",4867,"All Data (n = 4867)"
131205,30,"English (American)","WS","First","White","Male",NA,"KH09M014",FALSE,FALSE,"Marchman","College","production",560,TRUE,"All Data",4867,"All Data (n = 4867)"
131206,30,"English (American)","WS","Second","White","Male",NA,"KK09M103",FALSE,FALSE,"Marchman","Some Graduate","production",406,TRUE,"All Data",4867,"All Data (n = 4867)"
131207,30,"English (American)","WS","First","White","Female",NA,"KM15F115",FALSE,FALSE,"Marchman","Some Graduate","production",462,TRUE,"All Data",4867,"All Data (n = 4867)"
131208,30,"English (American)","WS","Second","White","Male",NA,"MB09M084",FALSE,FALSE,"Marchman","Some College","production",341,TRUE,"All Data",4867,"All Data (n = 4867)"
131209,30,"English (American)","WS","First","White","Male",NA,"MH09M024",FALSE,FALSE,"Marchman","Graduate","production",548,TRUE,"All Data",4867,"All Data (n = 4867)"
131210,30,"English (American)","WS","Third","White","Female",NA,"MM09F113",FALSE,FALSE,"Marchman","College","production",514,TRUE,"All Data",4867,"All Data (n = 4867)"
131211,30,"English (American)","WS","Second","White","Female",NA,"MS09F014",FALSE,FALSE,"Marchman","Graduate","production",641,TRUE,"All Data",4867,"All Data (n = 4867)"
131212,30,"English (American)","WS","Third","White","Female",NA,"MT30F105",FALSE,FALSE,"Marchman","Some Graduate","production",555,TRUE,"All Data",4867,"All Data (n = 4867)"
131213,30,"English (American)","WS","First","Hispanic","Male",NA,"PY12M036",FALSE,FALSE,"Marchman","Graduate","production",535,TRUE,"All Data",4867,"All Data (n = 4867)"
131214,30,"English (American)","WS","Second","White","Female",NA,"RC09F014",FALSE,FALSE,"Marchman","College","production",448,TRUE,"All Data",4867,"All Data (n = 4867)"
131215,30,"English (American)","WS","Second","White","Female",NA,"RM12F105",FALSE,FALSE,"Marchman","Graduate","production",680,TRUE,"All Data",4867,"All Data (n = 4867)"
131216,30,"English (American)","WS","Third","White","Male",NA,"SB09M103",FALSE,FALSE,"Marchman","College","production",646,TRUE,"All Data",4867,"All Data (n = 4867)"
131247,18,"English (American)","WS","Second","White","Female",NA,"AA02F057",FALSE,FALSE,"Marchman","Some Graduate","production",131,TRUE,"All Data",4867,"All Data (n = 4867)"
131248,25,"English (American)","WS","Second","White","Female",NA,"AA02F057",FALSE,FALSE,"Marchman","Some Graduate","production",415,TRUE,"All Data",4867,"All Data (n = 4867)"
131249,29,"English (American)","WS","Second","White","Female",NA,"AA02F057",FALSE,FALSE,"Marchman","College","production",599,TRUE,"All Data",4867,"All Data (n = 4867)"
131250,27,"English (American)","WS","First","White","Male",NA,"AA04M018",FALSE,FALSE,"Marchman","Secondary","production",141,TRUE,"All Data",4867,"All Data (n = 4867)"
131251,30,"English (American)","WS","First","White","Male",NA,"AA04M018",FALSE,FALSE,"Marchman","Secondary","production",456,TRUE,"All Data",4867,"All Data (n = 4867)"
131252,19,"English (American)","WS","First","White","Male",NA,"AB02M097",FALSE,FALSE,"Marchman","College","production",45,TRUE,"All Data",4867,"All Data (n = 4867)"
131253,27,"English (American)","WS","First","White","Male",NA,"AB02M097",FALSE,FALSE,"Marchman","College","production",290,TRUE,"All Data",4867,"All Data (n = 4867)"
131254,19,"English (American)","WS","Second","White","Female",NA,"AB03F018",FALSE,FALSE,"Marchman","College","production",83,TRUE,"All Data",4867,"All Data (n = 4867)"
131255,25,"English (American)","WS","Second","White","Female",NA,"AB03F018",FALSE,FALSE,"Marchman","College","production",352,TRUE,"All Data",4867,"All Data (n = 4867)"
131256,18,"English (American)","WS","First","White","Male",NA,"AB05M098",FALSE,FALSE,"Marchman","College","production",23,TRUE,"All Data",4867,"All Data (n = 4867)"
131257,24,"English (American)","WS","First","White","Male",NA,"AB05M098",FALSE,FALSE,"Marchman","College","production",154,TRUE,"All Data",4867,"All Data (n = 4867)"
131259,18,"English (American)","WS","First","White","Female",NA,"AC03F018",FALSE,FALSE,"Marchman","Graduate","production",221,TRUE,"All Data",4867,"All Data (n = 4867)"
131260,25,"English (American)","WS","First","White","Female",NA,"AC03F018",FALSE,FALSE,"Marchman","Graduate","production",522,TRUE,"All Data",4867,"All Data (n = 4867)"
131261,30,"English (American)","WS","First","White","Female",NA,"AC03F018",FALSE,FALSE,"Marchman","Graduate","production",624,TRUE,"All Data",4867,"All Data (n = 4867)"
131262,18,"English (American)","WS","Fourth","White","Female",NA,"AC05F088",FALSE,FALSE,"Marchman","Some College","production",56,TRUE,"All Data",4867,"All Data (n = 4867)"
131263,24,"English (American)","WS","Fourth","White","Female",NA,"AC05F088",FALSE,FALSE,"Marchman","Some College","production",409,TRUE,"All Data",4867,"All Data (n = 4867)"
131264,30,"English (American)","WS","Fourth","White","Female",NA,"AC05F088",FALSE,FALSE,"Marchman","Some College","production",511,TRUE,"All Data",4867,"All Data (n = 4867)"
131265,25,"English (American)","WS","Second","White","Male",NA,"AC05M077",FALSE,FALSE,"Marchman","Secondary","production",680,TRUE,"All Data",4867,"All Data (n = 4867)"
131266,18,"English (American)","WS","First","White","Male",NA,"AC05M098",FALSE,FALSE,"Marchman","Graduate","production",126,TRUE,"All Data",4867,"All Data (n = 4867)"
